Date-Time,symbol,Close,Volume,sma_9,sma_21,signal
2025-07-19 22:52:29,AAPL1,690.78,1104,683.1277777777777,,Hold
2025-07-19 22:51:59,AAPL1,544.59,6477,671.1011111111111,,Hold
2025-07-19 22:51:29,AAPL1,286.08,2447,731.8322222222222,,Hold
2025-07-19 22:50:59,AAPL1,111.72,7369,860.4533333333334,,Hold
2025-07-19 22:50:29,AAPL1,1411.55,2261,883.7966666666666,,Hold
2025-07-19 22:49:59,AAPL1,480.07,4730,809.0344444444444,,Hold
2025-07-19 22:49:29,AAPL1,823.14,4480,881.1022222222223,,Hold
2025-07-19 22:48:59,AAPL1,602.64,1717,886.3166666666666,,Hold
2025-07-19 22:48:29,AAPL1,1197.58,5154,919.7922222222221,,Hold
2025-07-19 22:47:59,AAPL1,582.54,5919,948.5722222222222,,Hold
2025-07-19 22:47:29,AAPL1,1091.17,9734,989.1255555555555,,Hold
2025-07-19 22:46:59,AAPL1,1443.67,5059,1010.821111111111,,Hold
2025-07-19 22:46:29,AAPL1,321.81,6766,,,Hold
2025-07-19 22:45:59,AAPL1,738.69,1531,,,Hold
2025-07-19 22:45:29,AAPL1,1128.68,4871,,,Hold
2025-07-19 22:44:59,AAPL1,870.07,7883,,,Hold
2025-07-19 22:44:29,AAPL1,903.92,3966,,,Hold
2025-07-19 22:43:59,AAPL1,1456.6,8540,,,Hold
2025-07-19 22:43:29,AAPL1,947.52,2487,,,Hold
2025-07-19 22:42:59,AAPL1,1286.43,9376,,,Hold
2025-07-19 23:07:29,AAPL10,980.38,9913,746.1011111111111,721.7690476190476,Buy
2025-07-19 23:06:59,AAPL10,174.37,8876,724.7466666666667,688.0090476190477,Buy
2025-07-19 23:06:29,AAPL10,1331.36,7519,804.2733333333333,712.3190476190475,Buy
2025-07-19 23:05:59,AAPL10,1374.24,6996,753.5088888888889,697.0185714285715,Buy
2025-07-19 23:05:29,AAPL10,507.27,4487,633.6766666666667,668.9619047619047,Sell
2025-07-19 23:04:59,AAPL10,1137.94,1253,651.3366666666667,715.0504761904762,Hold
2025-07-19 23:04:29,AAPL10,586.76,4678,541.7255555555555,696.9971428571429,Hold
2025-07-19 23:03:59,AAPL10,110.35,9060,505.2022222222222,730.4057142857142,Hold
2025-07-19 23:03:29,AAPL10,512.24,9718,637.8577777777778,768.4090476190476,Sell
2025-07-19 23:02:59,AAPL10,788.19,6548,663.3944444444445,784.4361904761905,Hold
2025-07-19 23:02:29,AAPL10,890.11,8891,601.2988888888889,778.3047619047619,Hold
2025-07-19 23:01:59,AAPL10,874.48,8917,638.6333333333333,782.2980952380951,Sell
2025-07-19 23:01:29,AAPL10,295.75,3609,654.3844444444444,764.2857142857143,Hold
2025-07-19 23:00:59,AAPL10,666.21,4534,651.6811111111111,821.547619047619,Hold
2025-07-19 23:00:29,AAPL10,151.44,9182,653.7555555555556,818.2080952380952,Sell
2025-07-19 22:59:59,AAPL10,258.05,6941,749.1566666666666,839.4709523809523,Sell
2025-07-19 22:59:29,AAPL10,1304.25,6765,807.7122222222222,886.6904761904761,Sell
2025-07-19 22:58:59,AAPL10,742.07,2084,826.6988888888889,851.3547619047617,Hold
2025-07-19 22:58:29,AAPL10,229.33,3087,828.56,845.217619047619,Hold
2025-07-19 22:57:59,AAPL10,1226.12,6799,946.2277777777776,855.6204761904761,Buy
2025-07-19 22:57:29,AAPL10,1016.24,3421,910.9277777777778,834.3395238095238,Buy
2025-07-19 22:56:59,AAPL10,271.42,1802,892.3244444444443,819.4566666666667,Hold
2025-07-19 22:56:29,AAPL10,684.88,6218,935.4366666666667,823.7676190476192,Buy
2025-07-19 22:55:59,AAPL10,1010.05,1206,967.5577777777778,823.6533333333334,Hold
2025-07-19 22:55:29,AAPL10,785.05,5840,910.4655555555554,821.6319047619048,Buy
2025-07-19 22:54:59,AAPL10,1475.13,4528,989.7099999999999,790.1557142857143,Buy
2025-07-19 22:54:29,AAPL10,758.82,3319,892.0377777777778,767.4604761904762,Buy
2025-07-19 22:53:59,AAPL10,1288.34,3077,874.1644444444444,741.5319047619047,Buy
2025-07-19 22:53:29,AAPL10,908.42,2680,869.8666666666667,722.6942857142856,Buy
2025-07-19 22:52:59,AAPL10,848.81,1753,831.3977777777777,730.0609523809524,Hold
2025-07-19 22:52:29,AAPL10,659.43,5805,805.2177777777778,,Hold
2025-07-19 22:51:59,AAPL10,973.97,1034,781.7022222222223,,Hold
2025-07-19 22:51:29,AAPL10,496.22,2179,760.0633333333333,,Hold
2025-07-19 22:50:59,AAPL10,1498.25,1003,783.1166666666666,,Hold
2025-07-19 22:50:29,AAPL10,596.08,9116,656.8611111111112,,Hold
2025-07-19 22:49:59,AAPL10,597.96,7880,666.4611111111111,,Hold
2025-07-19 22:49:29,AAPL10,1249.66,5544,707.5322222222223,,Hold
2025-07-19 22:48:59,AAPL10,562.2,3914,582.4644444444443,,Hold
2025-07-19 22:48:29,AAPL10,613.19,1998,630.9455555555555,,Hold
2025-07-19 22:47:59,AAPL10,447.79,1356,586.6266666666667,,Hold
2025-07-19 22:47:29,AAPL10,779.22,6897,636.0666666666667,,Hold
2025-07-19 22:46:59,AAPL10,703.7,5716,667.6111111111111,,Hold
2025-07-19 22:46:29,AAPL10,361.95,8260,,,Hold
2025-07-19 22:45:59,AAPL10,682.48,9144,,,Hold
2025-07-19 22:45:29,AAPL10,967.6,2445,,,Hold
2025-07-19 22:44:59,AAPL10,124.05,1732,,,Hold
2025-07-19 22:44:29,AAPL10,998.53,3143,,,Hold
2025-07-19 22:43:59,AAPL10,214.32,2745,,,Hold
2025-07-19 22:43:29,AAPL10,892.75,5537,,,Hold
2025-07-19 22:42:59,AAPL10,1063.12,1226,,,Hold
2025-07-19 23:07:29,AAPL100,590.95,6080,1058.6622222222222,990.804761904762,Hold
2025-07-19 23:06:59,AAPL100,1296.5,7400,1072.6455555555556,1030.4380952380952,Buy
2025-07-19 23:06:29,AAPL100,657.53,1045,1079.0033333333333,996.4114285714286,Hold
2025-07-19 23:05:59,AAPL100,1373.61,3154,1124.4033333333332,994.1538095238095,Hold
2025-07-19 23:05:29,AAPL100,1202.74,5846,1135.7711111111112,944.3499999999999,Hold
2025-07-19 23:04:59,AAPL100,1405.81,9078,1147.9155555555558,928.3676190476191,Buy
2025-07-19 23:04:29,AAPL100,1456.7,7094,1117.7966666666666,899.4057142857143,Buy
2025-07-19 23:03:59,AAPL100,642.66,5685,1090.7577777777778,838.1990476190476,Buy
2025-07-19 23:03:29,AAPL100,901.46,3856,1130.5600000000002,823.9800000000001,Hold
2025-07-19 23:02:59,AAPL100,716.8,8664,1066.9466666666667,791.344761904762,Buy
2025-07-19 23:02:29,AAPL100,1353.72,3593,1063.5422222222223,795.5209523809525,Buy
2025-07-19 23:01:59,AAPL100,1066.13,2919,978.1455555555555,772.21,Hold
2025-07-19 23:01:29,AAPL100,1475.92,6188,904.6988888888889,778.51,Buy
2025-07-19 23:00:59,AAPL100,1312.04,4050,898.8466666666667,717.3980952380952,Hold
2025-07-19 23:00:29,AAPL100,1134.74,5784,817.7244444444445,700.0385714285715,Hold
2025-07-19 22:59:59,AAPL100,1213.35,8610,759.4333333333333,697.974761904762,Buy
2025-07-19 22:59:29,AAPL100,1000.88,1886,661.031111111111,658.1104761904762,Buy
2025-07-19 22:58:59,AAPL100,328.94,1243,646.1677777777778,679.4304761904763,Hold
2025-07-19 22:58:29,AAPL100,686.16,9073,698.2422222222223,679.6919047619048,Buy
2025-07-19 22:57:59,AAPL100,585.15,7931,641.0422222222223,717.8061904761905,Sell
2025-07-19 22:57:29,AAPL100,405.11,5351,614.2544444444444,695.5104761904762,Hold
2025-07-19 22:56:59,AAPL100,1423.25,6051,593.2555555555556,740.6747619047619,Hold
2025-07-19 22:56:29,AAPL100,581.94,7703,524.5055555555556,687.984761904762,Sell
2025-07-19 22:55:59,AAPL100,610.12,2761,555.8666666666667,726.4885714285714,Hold
2025-07-19 22:55:29,AAPL100,327.73,4937,621.2344444444444,765.6142857142858,Hold
2025-07-19 22:54:59,AAPL100,867.11,7937,606.2166666666667,820.3519047619047,Sell
2025-07-19 22:54:29,AAPL100,797.61,4553,615.1477777777777,800.5128571428571,Hold
2025-07-19 22:53:59,AAPL100,171.36,9250,647.7911111111111,820.9085714285715,Sell
2025-07-19 22:53:29,AAPL100,344.06,3287,670.5511111111111,827.6828571428572,Sell
2025-07-19 22:52:59,AAPL100,216.12,2890,793.2777777777778,832.6195238095237,Hold
2025-07-19 22:52:29,AAPL100,804.5,6764,806.4233333333334,,Hold
2025-07-19 22:51:59,AAPL100,864.19,6979,882.2077777777779,,Hold
2025-07-19 22:51:29,AAPL100,1198.43,1382,799.18,,Hold
2025-07-19 22:50:59,AAPL100,192.57,2057,816.4166666666667,,Hold
2025-07-19 22:50:29,AAPL100,947.49,1420,830.2155555555555,,Hold
2025-07-19 22:49:59,AAPL100,1091.4,4989,879.4411111111111,,Hold
2025-07-19 22:49:29,AAPL100,376.2,3795,917.2588888888889,,Hold
2025-07-19 22:48:59,AAPL100,1448.6,5812,1039.5944444444444,,Hold
2025-07-19 22:48:29,AAPL100,334.43,8619,928.6933333333333,,Hold
2025-07-19 22:47:59,AAPL100,1486.56,4722,1027.7477777777776,,Hold
2025-07-19 22:47:29,AAPL100,116.94,6043,897.4211111111111,,Hold
2025-07-19 22:46:59,AAPL100,1353.56,1747,934.1755555555555,,Hold
2025-07-19 22:46:29,AAPL100,316.76,9167,,,Hold
2025-07-19 22:45:59,AAPL100,1390.52,4156,,,Hold
2025-07-19 22:45:29,AAPL100,1431.76,6012,,,Hold
2025-07-19 22:44:59,AAPL100,1477.22,5873,,,Hold
2025-07-19 22:44:29,AAPL100,450.49,7743,,,Hold
2025-07-19 22:43:59,AAPL100,1225.92,3534,,,Hold
2025-07-19 22:43:29,AAPL100,313.62,2412,,,Hold
2025-07-19 22:42:59,AAPL100,447.73,1751,,,Hold
2025-07-19 23:07:29,AAPL101,975.24,6641,1100.4488888888889,939.3561904761905,Buy
2025-07-19 23:06:59,AAPL101,1143.84,2309,1046.1055555555554,961.2814285714286,Hold
2025-07-19 23:06:29,AAPL101,1214.23,5145,1009.3611111111111,934.1719047619048,Buy
2025-07-19 23:05:59,AAPL101,1141.84,2108,1006.0622222222222,886.067142857143,Hold
2025-07-19 23:05:29,AAPL101,984.26,8783,1039.5344444444445,840.7857142857143,Buy
2025-07-19 23:04:59,AAPL101,1203.14,5233,964.6444444444444,835.1052380952381,Buy
2025-07-19 23:04:29,AAPL101,1153.99,4203,842.5533333333334,841.2138095238096,Hold
2025-07-19 23:03:59,AAPL101,1080.48,6153,744.6244444444443,836.7423809523809,Hold
2025-07-19 23:03:29,AAPL101,1007.02,8605,778.3133333333333,842.1647619047619,Sell
2025-07-19 23:02:59,AAPL101,486.15,4817,751.3255555555556,806.8566666666666,Sell
2025-07-19 23:02:29,AAPL101,813.14,3639,810.5866666666666,811.782380952381,Hold
2025-07-19 23:01:59,AAPL101,1184.54,6792,861.6888888888888,793.0233333333334,Buy
2025-07-19 23:01:29,AAPL101,1443.09,4134,815.4011111111112,754.5571428571429,Hold
2025-07-19 23:00:59,AAPL101,310.25,4959,814.5766666666667,720.4380952380952,Buy
2025-07-19 23:00:29,AAPL101,104.32,4887,843.9422222222223,770.765238095238,Buy
2025-07-19 22:59:59,AAPL101,272.63,4065,855.021111111111,798.3795238095237,Buy
2025-07-19 22:59:29,AAPL101,1383.68,3757,845.9433333333333,831.9714285714286,Buy
2025-07-19 22:58:59,AAPL101,764.13,2509,788.3088888888889,772.1414285714285,Hold
2025-07-19 22:58:29,AAPL101,1019.5,2660,851.3411111111111,802.5552380952381,Hold
2025-07-19 22:57:59,AAPL101,1273.06,5082,855.8511111111111,823.5795238095237,Hold
2025-07-19 22:57:29,AAPL101,767.95,6884,847.1055555555556,792.2138095238095,Buy
2025-07-19 22:56:59,AAPL101,1435.67,2360,791.2833333333333,766.3019047619048,Hold
2025-07-19 22:56:29,AAPL101,574.54,6144,697.2744444444444,737.5680952380952,Sell
2025-07-19 22:55:59,AAPL101,204.03,1920,680.0144444444445,719.3323809523811,Hold
2025-07-19 22:55:29,AAPL101,190.93,2236,699.2055555555556,764.2671428571429,Hold
2025-07-19 22:54:59,AAPL101,864.97,8171,758.7233333333332,780.0266666666666,Sell
2025-07-19 22:54:29,AAPL101,1331.42,2934,814.5177777777777,792.1352380952382,Buy
2025-07-19 22:53:59,AAPL101,1060.09,2009,742.6066666666666,747.0161904761904,Hold
2025-07-19 22:53:29,AAPL101,1194.35,7643,733.4922222222223,714.5185714285714,Buy
2025-07-19 22:52:59,AAPL101,265.55,4365,614.9255555555555,717.2647619047618,Sell
2025-07-19 22:52:29,AAPL101,589.59,2878,741.2888888888889,,Hold
2025-07-19 22:51:59,AAPL101,419.2,1451,838.1133333333333,,Hold
2025-07-19 22:51:29,AAPL101,376.75,1563,859.8,,Hold
2025-07-19 22:50:59,AAPL101,726.59,3142,842.8055555555554,,Hold
2025-07-19 22:50:29,AAPL101,1367.12,1335,854.5466666666666,,Hold
2025-07-19 22:49:59,AAPL101,684.22,1243,723.9322222222222,,Hold
2025-07-19 22:49:29,AAPL101,978.06,5150,775.4255555555555,,Hold
2025-07-19 22:48:59,AAPL101,127.25,6867,724.7388888888888,,Hold
2025-07-19 22:48:29,AAPL101,1402.82,8687,834.9611111111111,,Hold
2025-07-19 22:47:59,AAPL101,1461.01,4190,721.75,,Hold
2025-07-19 22:47:29,AAPL101,614.38,5822,601.3755555555556,,Hold
2025-07-19 22:46:59,AAPL101,223.8,3318,672.2244444444444,,Hold
2025-07-19 22:46:29,AAPL101,832.26,1838,,,Hold
2025-07-19 22:45:59,AAPL101,191.59,9793,,,Hold
2025-07-19 22:45:29,AAPL101,1147.66,3661,,,Hold
2025-07-19 22:44:59,AAPL101,521.88,1465,,,Hold
2025-07-19 22:44:29,AAPL101,1119.25,5314,,,Hold
2025-07-19 22:43:59,AAPL101,383.92,7679,,,Hold
2025-07-19 22:43:29,AAPL101,377.64,9987,,,Hold
2025-07-19 22:42:59,AAPL101,1252.02,5413,,,Hold
2025-07-19 23:07:29,AAPL102,389.6,4392,895.201111111111,780.37,Hold
2025-07-19 23:06:59,AAPL102,904.0,9706,893.0544444444445,774.6690476190475,Buy
2025-07-19 23:06:29,AAPL102,1049.85,3500,874.1744444444445,751.5528571428571,Hold
2025-07-19 23:05:59,AAPL102,956.99,7979,920.6622222222223,760.2009523809525,Hold
2025-07-19 23:05:29,AAPL102,1000.23,8683,904.73,753.8233333333334,Buy
2025-07-19 23:04:59,AAPL102,581.21,4073,864.0944444444444,750.7219047619047,Hold
2025-07-19 23:04:29,AAPL102,1227.04,5098,846.928888888889,739.5780952380953,Hold
2025-07-19 23:03:59,AAPL102,818.58,7753,824.728888888889,708.8042857142857,Buy
2025-07-19 23:03:29,AAPL102,1129.31,7460,845.3333333333334,699.9738095238095,Hold
2025-07-19 23:02:59,AAPL102,370.28,7484,757.1766666666667,708.5595238095239,Buy
2025-07-19 23:02:29,AAPL102,734.08,6819,728.5866666666667,751.6857142857143,Sell
2025-07-19 23:01:59,AAPL102,1468.24,2523,687.3433333333334,773.6938095238095,Hold
2025-07-19 23:01:29,AAPL102,813.6,4899,639.8177777777778,739.8780952380953,Sell
2025-07-19 23:00:59,AAPL102,634.51,2148,579.4044444444444,767.7109523809524,Hold
2025-07-19 23:00:29,AAPL102,426.72,7301,555.4100000000001,796.4004761904762,Sell
2025-07-19 22:59:59,AAPL102,1027.24,2045,644.8255555555556,821.3971428571429,Hold
2025-07-19 22:59:29,AAPL102,1004.02,3235,622.1388888888889,819.4819047619047,Hold
2025-07-19 22:58:59,AAPL102,335.9,3663,614.4811111111111,779.2328571428571,Hold
2025-07-19 22:58:29,AAPL102,112.97,8281,615.7355555555555,775.8628571428571,Sell
2025-07-19 22:57:59,AAPL102,362.89,8271,667.7155555555555,794.8914285714286,Sell
2025-07-19 22:57:29,AAPL102,1040.51,1153,697.7433333333333,789.4295238095239,Hold
2025-07-19 22:56:59,AAPL102,269.88,6027,727.6433333333333,803.1290476190476,Hold
2025-07-19 22:56:29,AAPL102,418.56,6908,839.4266666666667,861.5585714285714,Hold
2025-07-19 22:55:59,AAPL102,1231.46,8959,925.8366666666667,902.2452380952382,Buy
2025-07-19 22:55:29,AAPL102,823.06,2278,873.2422222222222,863.5919047619047,Hold
2025-07-19 22:54:59,AAPL102,935.1,8285,937.1344444444444,876.3733333333333,Hold
2025-07-19 22:54:29,AAPL102,347.19,8791,970.6777777777778,882.4880952380954,Buy
2025-07-19 22:53:59,AAPL102,580.79,6996,1037.84,885.9057142857143,Buy
2025-07-19 22:53:29,AAPL102,633.14,3731,1082.9766666666667,912.8633333333332,Hold
2025-07-19 22:52:59,AAPL102,1309.61,6761,1030.271111111111,933.8833333333333,Buy
2025-07-19 22:52:29,AAPL102,1275.93,3204,914.2177777777777,,Hold
2025-07-19 22:51:59,AAPL102,1196.25,5945,829.4000000000001,,Hold
2025-07-19 22:51:29,AAPL102,758.11,8095,724.06,,Hold
2025-07-19 22:50:59,AAPL102,1398.09,2740,787.4033333333332,,Hold
2025-07-19 22:50:29,AAPL102,1236.99,6059,798.3822222222223,,Hold
2025-07-19 22:49:59,AAPL102,951.65,3172,802.3811111111112,,Hold
2025-07-19 22:49:29,AAPL102,987.02,8354,743.28,,Hold
2025-07-19 22:48:59,AAPL102,158.79,8837,754.8855555555556,,Hold
2025-07-19 22:48:29,AAPL102,265.13,2774,855.4100000000001,,Hold
2025-07-19 22:47:59,AAPL102,512.57,3453,872.5022222222223,,Hold
2025-07-19 22:47:29,AAPL102,248.19,4316,942.9833333333333,,Hold
2025-07-19 22:46:59,AAPL102,1328.2,5768,1034.8022222222223,,Hold
2025-07-19 22:46:29,AAPL102,1496.9,9429,,,Hold
2025-07-19 22:45:59,AAPL102,1272.98,4077,,,Hold
2025-07-19 22:45:29,AAPL102,419.74,1797,,,Hold
2025-07-19 22:44:59,AAPL102,1091.47,1983,,,Hold
2025-07-19 22:44:29,AAPL102,1063.51,6880,,,Hold
2025-07-19 22:43:59,AAPL102,418.96,6979,,,Hold
2025-07-19 22:43:29,AAPL102,1146.9,9091,,,Hold
2025-07-19 22:42:59,AAPL102,1074.56,2478,,,Hold
2025-07-19 23:07:29,AAPL103,822.17,7285,956.27,772.6404761904762,Buy
2025-07-19 23:06:59,AAPL103,1459.49,5174,886.9477777777779,802.7890476190476,Hold
2025-07-19 23:06:29,AAPL103,586.43,9539,777.2955555555556,741.6004761904762,Buy
2025-07-19 23:05:59,AAPL103,362.62,5402,843.4477777777779,721.8904761904762,Buy
2025-07-19 23:05:29,AAPL103,1380.88,3652,861.958888888889,755.3704761904762,Buy
2025-07-19 23:04:59,AAPL103,1436.89,1605,826.801111111111,739.5733333333334,Hold
2025-07-19 23:04:29,AAPL103,641.3,8283,766.01,689.5195238095238,Buy
2025-07-19 23:03:59,AAPL103,780.39,7337,707.7888888888888,724.5104761904762,Sell
2025-07-19 23:03:29,AAPL103,1136.26,4221,633.0544444444445,728.5171428571429,Sell
2025-07-19 23:02:59,AAPL103,198.27,1387,627.5055555555556,722.2752380952381,Hold
2025-07-19 23:02:29,AAPL103,472.62,5687,616.8555555555555,737.7680952380952,Sell
2025-07-19 23:01:59,AAPL103,1181.8,3907,698.1988888888889,744.517619047619,Hold
2025-07-19 23:01:29,AAPL103,529.22,5905,640.7033333333334,748.6828571428572,Hold
2025-07-19 23:00:59,AAPL103,1064.46,8038,743.5999999999999,758.6733333333334,Sell
2025-07-19 23:00:29,AAPL103,889.77,5751,644.718888888889,761.7695238095238,Sell
2025-07-19 22:59:59,AAPL103,117.31,2372,565.0244444444445,779.7071428571429,Hold
2025-07-19 22:59:29,AAPL103,107.78,3799,670.4011111111112,838.6814285714287,Sell
2025-07-19 22:58:59,AAPL103,1086.32,3720,774.9966666666667,903.1119047619048,Hold
2025-07-19 22:58:29,AAPL103,102.42,5968,697.1566666666666,916.6847619047619,Hold
2025-07-19 22:57:59,AAPL103,1204.71,6940,838.6777777777778,928.937619047619,Sell
2025-07-19 22:57:29,AAPL103,664.34,2181,800.88,906.3957142857143,Hold
2025-07-19 22:56:59,AAPL103,1455.29,8205,838.7511111111112,918.0819047619049,Sell
2025-07-19 22:56:29,AAPL103,174.53,6691,735.2322222222223,919.6214285714285,Sell
2025-07-19 22:55:59,AAPL103,172.52,2199,784.1022222222223,959.2257142857144,Hold
2025-07-19 22:55:29,AAPL103,1065.7,2912,905.9633333333334,989.0395238095238,Sell
2025-07-19 22:54:59,AAPL103,1049.14,2000,869.6655555555556,943.54,Hold
2025-07-19 22:54:29,AAPL103,385.76,5415,878.5922222222222,954.4871428571429,Hold
2025-07-19 22:53:59,AAPL103,1376.11,9559,976.4477777777779,944.6352380952382,Buy
2025-07-19 22:53:29,AAPL103,864.53,6456,974.1877777777778,910.2776190476192,Hold
2025-07-19 22:52:59,AAPL103,1005.18,8485,1040.4422222222222,899.0428571428571,Buy
2025-07-19 22:52:29,AAPL103,523.62,2439,1081.1277777777777,,Hold
2025-07-19 22:51:59,AAPL103,614.36,7973,1062.9177777777777,,Hold
2025-07-19 22:51:29,AAPL103,1269.27,1965,1075.9144444444444,,Hold
2025-07-19 22:50:59,AAPL103,739.02,1808,1035.9677777777777,,Hold
2025-07-19 22:50:29,AAPL103,1129.48,9334,1119.1455555555556,,Hold
2025-07-19 22:49:59,AAPL103,1266.46,7548,1105.4499999999998,,Hold
2025-07-19 22:49:29,AAPL103,1355.77,9846,1053.4666666666667,,Hold
2025-07-19 22:48:59,AAPL103,1460.82,9062,915.071111111111,,Hold
2025-07-19 22:48:29,AAPL103,1371.35,2646,894.8722222222223,,Hold
2025-07-19 22:47:59,AAPL103,359.73,1553,762.3744444444444,,Hold
2025-07-19 22:47:29,AAPL103,731.33,3588,795.1377777777777,,Hold
2025-07-19 22:46:59,AAPL103,909.75,8958,783.7233333333334,,Hold
2025-07-19 22:46:29,AAPL103,1487.62,8977,,,Hold
2025-07-19 22:45:59,AAPL103,1006.22,7035,,,Hold
2025-07-19 22:45:29,AAPL103,798.61,5816,,,Hold
2025-07-19 22:44:59,AAPL103,110.21,1034,,,Hold
2025-07-19 22:44:29,AAPL103,1279.03,4768,,,Hold
2025-07-19 22:43:59,AAPL103,178.87,2442,,,Hold
2025-07-19 22:43:29,AAPL103,654.6,4364,,,Hold
2025-07-19 22:42:59,AAPL103,628.6,5545,,,Hold
2025-07-19 23:07:29,AAPL104,460.54,8257,778.3333333333334,847.3157142857143,Sell
2025-07-19 23:06:59,AAPL104,897.97,4481,770.9322222222222,832.8480952380953,Hold
2025-07-19 23:06:29,AAPL104,1318.0,6000,731.4611111111111,835.8490476190475,Sell
2025-07-19 23:05:59,AAPL104,649.26,4139,662.5766666666667,801.2180952380952,Hold
2025-07-19 23:05:29,AAPL104,192.94,8203,684.3011111111111,781.0328571428571,Sell
2025-07-19 23:04:59,AAPL104,864.68,7883,705.0788888888889,780.9866666666667,Sell
2025-07-19 23:04:29,AAPL104,754.7,5415,771.8677777777779,785.6966666666667,Hold
2025-07-19 23:03:59,AAPL104,1106.89,7443,819.1022222222223,803.3928571428571,Hold
2025-07-19 23:03:29,AAPL104,760.02,9145,795.8522222222223,776.557619047619,Buy
2025-07-19 23:02:59,AAPL104,393.93,4501,850.9644444444444,777.1090476190477,Buy
2025-07-19 23:02:29,AAPL104,542.73,2727,946.87,789.4638095238095,Hold
2025-07-19 23:01:59,AAPL104,698.04,3185,934.688888888889,820.0857142857143,Hold
2025-07-19 23:01:29,AAPL104,844.78,9548,1017.1033333333334,805.0304761904762,Buy
2025-07-19 23:00:59,AAPL104,379.94,7992,940.6522222222223,770.6423809523809,Buy
2025-07-19 23:00:29,AAPL104,1465.78,3948,1005.2133333333334,820.0628571428572,Hold
2025-07-19 22:59:59,AAPL104,1179.81,9133,907.9877777777779,785.9466666666665,Buy
2025-07-19 22:59:29,AAPL104,897.64,2682,801.9388888888889,747.484761904762,Buy
2025-07-19 22:58:59,AAPL104,1256.03,1803,723.5311111111112,758.7457142857143,Sell
2025-07-19 22:58:29,AAPL104,1257.08,1688,691.0377777777778,746.1709523809524,Sell
2025-07-19 22:57:59,AAPL104,433.1,1200,676.5088888888889,755.4609523809524,Hold
2025-07-19 22:57:29,AAPL104,1439.77,1428,688.7588888888889,739.6866666666667,Hold
2025-07-19 22:56:59,AAPL104,156.72,9091,614.5177777777777,686.33,Sell
2025-07-19 22:56:29,AAPL104,960.99,6049,669.7022222222222,700.7800000000001,Hold
2025-07-19 22:55:59,AAPL104,590.75,8022,694.68,660.6004761904762,Buy
2025-07-19 22:55:29,AAPL104,225.37,2701,671.4722222222222,642.5409523809524,Hold
2025-07-19 22:54:59,AAPL104,191.97,8430,660.0566666666666,657.4666666666666,Buy
2025-07-19 22:54:29,AAPL104,963.59,6741,796.2566666666667,656.1161904761905,Hold
